date,plant_name,electricity_gen,fuel_cost
2021-07-23,RPCL 210MW CCPP,4720880.0,5004132.8
2021-07-23,Jamalpur 95 MW PP(Powerpac),163200.0,1481856.0
2021-07-23,Tangail  22 MW PP (Doreen),467892.0,594222.84
2021-07-23,Sarishabari 3 MW Solar Plant,15650.0,249461.0
2021-07-23,Fenchugonj CCPP Phase-1,1007000.0,1651480.0
2021-07-23,Fenchugonj CCPP Phase-2,1152480.0,1843968.0
2021-07-23,Fenchugonj 51 MW PP  (Barakatullah) ,1151400.0,2049492.0
2021-07-23,Fenchuganj  44MW (Energyprima),0.0,0.0
2021-07-23,Kushiara 163 MW CCPP (KP),0.0,0.0
2021-07-23,Shajibazar 330 MW CCPP,3588000.0,3731520.0
2021-07-23,Shahjibazar GTPP Unit- 8 & 9 ,1249248.0,2461018.56
2021-07-23,Shahjibazar 86MW PP (Shahjibazar),1741440.0,3326150.4
2021-07-23,Shahjibazar  50MW PP (EPL)  ,0.0,0.0
2021-07-23,Sylhet 225 MW CCPP,4907720.0,8490355.6
2021-07-23,Sylhet  20 MW GTPP,0.0,0.0
2021-07-23,Sylhet  50MW PP (EPL),0.0,0.0
2021-07-23,Sylhet 10MW PP (Desh)  ,248400.0,506736.0
2021-07-23,Bibiana-II 341 MW CCPP (Summit),7260000.0,7332600.0
2021-07-23,Shahjahanulla 25 MW PP,325588.0,244191.0
2021-07-23,Hobiganj  11MW PP Cofidence-E,154176.0,117173.76
2021-07-23,Daudkandi 200 MW PP (B.Trac),0.0,0.0
2021-07-23,Kodda 300 MW PP Unit-2 (Summit) ,77782.0,588031.9199999999
2021-07-23, Keranigonj 300 MW PP (APR),0.0,0.0
2021-07-23, Bramhangoan 100 MW PP (Aggreko),0.0,0.0
2021-07-23, Mymensingh 200 MW PP (United),2659200.0,13827840.0
2021-07-23,Aurahati 100MW PP (Aggreko),0.0,0.0
2021-07-23,Kodda 149 MW PP Unit-1 (Summit) ,0.0,0.0
2021-07-23,Teknaf  20MW PP (Solartech),105165.0,1229378.8499999999
2021-07-23,Juldah 100 MW PP Unit-3 (Acorn),42240.0,344256.0
2021-07-23,Chandpur 200MW (Desh energy),2722080.0,29534568.0
2021-07-23,Ashuganj 150MW PP (Midland),1587418.0,11191296.9
2021-07-23,Bibiyana-III     400 MW CCPP,8947000.0,8320710.0
2021-07-23,Jamalpur 115 MW PP (United),2652000.0,24186239.999999996
2021-07-23,Gazipur 100 MW PP,1066800.0,10081260.0
2021-07-23,Sikalbaha 105 MW PP (Baraka Sikalbaha),1790654.0,15596596.340000002
2021-07-23,Kaptai 7 MW  Solar PP,26881.0,0.0
2021-07-23,Anwara 300 MW PP (United),5018.0,37936.079999999994
2021-07-23,Jodiac Power,395240.0,3442540.4000000004
2021-07-23,Karnaphuli Power Ltd.,1726247.0,15173711.129999999
2021-07-23,Feni Lanka Power,1145700.0,11434086.0
2021-07-23,Chowmuhani 113 MW,2428440.0,20811730.8
2021-07-23,Juldah unit-2 (Acorn),385920.0,2570227.2
2021-07-23,Bibiyana South 400 MW,8905600.0,0.0
2021-07-23,Meghnaghat 104 MW PP (OPCL),0.0,0.0
2021-07-23,Sutiakhali 50 MW Solar PP,377790.0,0.0
2021-07-23,Manikgonj 162MW PP(MPGL),466560.0,0.0
2021-07-23,Anlima Energy Ltd.,2578091.0,0.0
2021-07-23,Shahjibazar 100 MW GTPP,0.0,0.0
2021-07-23,Bhairob 54.5 MW,439200.0,0.0
2021-07-23,Spectra Solar Plant Ltd.,177047.0,0.0
2021-07-23,EasternBlank,,
2021-07-23,Bheramara (HVDC ),17186909.0,98996595.84
2021-07-23,Bheramara GTPP Unit-3,0.0,0.0
2021-07-23,Bheramara 410 MW CCPP,8229024.0,8640475.200000001
2021-07-23,Khulna  115 MW PP  (KPCL-1 & 3),0.0,0.0
2021-07-23,Khulna 115 PP MW (KPCL-2),0.0,0.0
2021-07-23,Khulna  225 MW CCPP,372612.0,5164402.319999999
2021-07-23,Khulna 60MW,0.0,0.0
2021-07-23,Khulna (Aggreeco) 55MW,0.0,0.0
2021-07-23,Faridpur 50 MW Peaking PP,20640.0,216513.6
2021-07-23,Gopalganj 100 MW Peaking PP,0.0,0.0
2021-07-23,Noapara 40 MW PP (Khanjahan Ali),0.0,0.0
2021-07-23,Bhola 225 MW  CCPP,0.0,0.0
2021-07-23,Bhola  33 MW PP (Venture),638804.0,990146.2000000001
2021-07-23,Barisal 110 MW PP (Summit ),2976.0,29045.76
2021-07-23,Barisal GT PP Unit-1& 2,0.0,0.0
2021-07-23,Baghabari  100 MW GTPP,361000.0,740049.9999999999
2021-07-23,Baghabari 71 MW GTPP,0.0,0.0
2021-07-23,Baghabari  50 MW Peaking PP,329424.0,3241532.16
2021-07-23,Bera 70 MW Peaking PP,0.0,0.0
2021-07-23,Chapainawabganj 100 MW Peaking PP,462128.0,4089832.8
2021-07-23,Amnura 50 MW PP(Sinha),0.0,0.0
2021-07-23,Katakhali 50 MW PP (Northern),0.0,0.0
2021-07-23,Katakhali 50 MW Peaking PP,175851.0,1703996.19
2021-07-23,Natore 52 MW PP (Rajlanka) ,998400.0,9674496.0
2021-07-23,Santahar  50 MW Peaking PP,293561.0,2847541.6999999997
2021-07-23,Bogra 22 MW PP (GBB),492240.0,945100.7999999999
2021-07-23,Bogura 20 MW PP (Energyprima),0.0,0.0
2021-07-23,Ullapara 11 MW PP  (Summit),234522.0,177533.154
2021-07-23,Barapukuria TPP Unit-1 ,1756363.0,10590868.89
2021-07-23,Barapukuria TPP  Unit-2,0.0,0.0
2021-07-23,Barapukuria 275 MW TPP Unit-3,3668600.0,19883812.0
2021-07-23,Rangpur 20 MW  GTPP,0.0,0.0
2021-07-23,Saidpur 20 MW GTPP,0.0,0.0
2021-07-23,Sirajgonj 225MW CCPP Unit-1  (Gas),0.0,0.0
2021-07-23,Sirajgonj  225MW CCPP Unit-1(Oil),0.0,0.0
2021-07-23,Sirajgonj 225 MW CCPP   Unit-2  (Gas),4127200.0,5447904.0
2021-07-23,Sirajgonj 225 MW CCPP   Unit-2  (Oil),0.0,0.0
2021-07-23,Bhola 95 MW PP (Aggreko),1574137.0,2361205.5
2021-07-23, Noapara 100 MW PP (Bangla Trac),872640.0,14843606.400000002
2021-07-23,Sirajgonj 225MW CCPP Unit-3  (Gas),4045209.0,4732894.529999999
2021-07-23,Sirajgonj 225MW CCPP Unit-3  (Oil),0.0,0.0
2021-07-23,Sirajgonj 400 MW CCPP Unit-4,9055700.0,8965143.0
2021-07-23,Rupsha 105 MW PP (Orion rupsha),1324320.0,13825900.799999999
2021-07-23,Baghabari 200 MW PP (Paramount),0.0,0.0
2021-07-23,Bagura 113 MW PP (Confidence)-2,909024.0,8626637.76
2021-07-23,Madhumati 100 MW PP,0.0,0.0
2021-07-23,Rangpur 113 MW PP (Confidence)  ,1363987.0,10584539.12
2021-07-23,Sirajgonj 400MW CCPP Unit-4 (Oil),0.0,0.0
2021-07-23,Sympa Solar Power 8MW,45612.0,504012.60000000003
2021-07-23,Confidence Power Bogura Unit-1 113 MW,1664448.0,12300270.719999999
2021-07-23,Payra 1320 MW,11949600.0,52458743.99999999
2021-07-23,Bhola Nutan Biddut BD LTD (GAS),5048918.0,0.0
2021-07-23,Bhola Nutan Biddut BD LTD (OIL),0.0,0.0
2021-07-23,United Payra Power Ltd.,753600.0,0.0
2021-07-23, Sirajgonj 6.55 MW Solar,35520.0,0.0
2021-07-23,WesternBlank,,
2021-07-23,Eastern Grid Total,153374987.0,371534728.5299999
2019-11-20,Ghorasal TPP (Unit-1&2),808000.0,904960.0000000001
2019-11-20,Ghorasal Repowered CCPP Unit-3,0.0,0.0
2019-11-20,Ghorasal Repowered CCPP Unit-4,0.0,0.0
2019-11-20,Ghorasal TPP Unit-5,2551500.0,2857680.0000000005
2019-11-20,Ghorasal 365 MW CCPP Unit-7,6781373.0,5018216.02
2019-11-20,Ghorashal 108MW PP (Regent),0.0,0.0
2019-11-20,Ghorashal 78.5 MW PP(MAX),0.0,0.0
2019-11-20,Haripur  412 MW CCPP,8424450.0,6065604.0
2019-11-20,Haripur 360MW CCPP(HPL),6493000.0,4934680.0
2019-11-20,Plant Removed,,
2019-11-20,Haripur GTPP,0.0,0.0
2019-11-20,Meghnaghat 450 MW CCPP(MPL),8485375.0,6788300.0
2019-11-20,Meghnaghat CCPP(Summit),0.0,0.0
2019-11-20,Meghnaghat 100 MW(IEL),0.0,0.0
2019-11-20,Madanganj 102 PP(Summit),0.0,0.0
2019-11-20,Madanganj-55 MW PP(Summit),130351.0,1337401.26
2019-11-20,Siddhirganj 335 MW CCPP,0.0,0.0
2019-11-20,210 MW Siddhirgonj TPP,0.0,0.0
2019-11-20,Siddhirgonj 2*120 MW GTPP ,3004000.0,3755000.0
2019-11-20,Siddhirganj Desh,0.0,0.0
2019-11-20,Siddhirganj 100 PP(Dutch Bangla),0.0,0.0
2019-11-20,Gagnagar 102 MW PP (Digital Power),0.0,0.0
2019-11-20,Kodda 150MW PP,216000.0,2140560.0
2019-11-20,Keraniganj 100 MW PP (Powerpac),0.0,0.0
2019-11-20,Bosila 108MW PP(CLC),23040.0,209664.0
2019-11-20,Pagla (DPA ),0.0,0.0
2019-11-20,Katpotti 52 MW PP (Sinha),438240.0,4101926.4
2019-11-20,Kamalaghat 54 MW PP(Banco Energy),0.0,0.0
2019-11-20,Manikganj 55 MW PP (Northern),0.0,0.0
2019-11-20,Nababganj 55 MW PP (Southern power ),0.0,0.0
2019-11-20,Narshingdi 22 MW PP  (Doreen),82548.0,61911.0
2019-11-20,Summit Ashulia,600000.0,450000.0
2019-11-20,Summit Madhabdi,688320.0,0.0
2019-11-20,Maona 33 MW PP(Summit),75810.0,0.0
2019-11-20,Rupganj 33 MW PP(Summit) ,768900.0,0.0
2019-11-20,Gazipur 52 MW PP,575100.0,5509458.0
2019-11-20,Tongi 80 MW GTPP,0.0,0.0
2019-11-20,"Karnaphuli Hydro PP Unit-1, 2 & 3",982516.0,255454.16
2019-11-20,Karnaphuli Hydro PP Unit-4 & 5,968000.0,251680.0
2019-11-20,Chattogram TPP-1 ,2500000.0,3825000.0
2019-11-20,Chattogram TPP-2,2900000.0,4437000.0
2019-11-20,Raozan 25 MW PP,0.0,0.0
2019-11-20,Sikalbaha 225MW CCPP (Gas),4639562.0,4871540.100000001
2019-11-20,Sikalbaha 225MW CCPP(Oil),0.0,0.0
2019-11-20,Sikalbaha 150MW GTPP,2821111.0,3582810.97
2019-11-20,Sikalbaha 150MW GTPP(Oil),0.0,0.0
2019-11-20,Plant Removed,,
2019-11-20,Sikalbaha 51 MW PP(Energis),0.0,0.0
2019-11-20,Hathazari 100 MW peaking PP,0.0,0.0
2019-11-20,Dohazari -Kalaish 100 MW Peaking,102806.0,1078434.94
2019-11-20,Juldah 100 MW Unit-1 (Acorn),264720.0,2723968.8
2019-11-20,Chattogram 108 MW PP (ECPV),48960.0,465609.6
2019-11-20,Patenga 50MW PP (Baraka),83520.0,781747.2
2019-11-20,Barabkunda  22 MW PP (Regent),427104.0,392935.68
2019-11-20,"Malancha, Ctg. EPZ (United)",373440.0,1038163.2
2019-11-20,Ashuganj TPP Unit- 3,1996972.0,2096820.6
2019-11-20,Ashuganj TPP Unit- 4,0.0,0.0
2019-11-20,Ashuganj TPP Unit- 5,0.0,0.0
2019-11-20,Ashuganj 450 MW CCPP(North),7065600.0,5228544.0
2019-11-20,Ashuganj 450 MW CCPP(South),6943000.0,5832120.0
2019-11-20,Ashuganj 225 MW  CCPP ,2942000.0,2706640.0
2019-11-20,Ashuganj 195MW PP (APSCL-United) ,234181.0,229497.38
2019-11-20,Chandpur 150 MW CCPP,2847380.0,3787015.4000000004
2019-11-20,Ashuganj 50 MW PP ,706248.0,579123.36
2019-11-20,Ashuganj 55 MW PP  (Precision) ,690720.0,711441.6
2019-11-20,Ashuganj 53MW PP (United),0.0,0.0
2019-11-20,Ashuganj  51 MW PP (Midland),338284.0,483746.12
2019-11-20,B.Baria (Aggreko) 85MW,0.0,0.0
2019-11-20,Titas 50 MW Peaking PP,0.0,0.0
2019-11-20,Jangalia 52 MW PP (Lakdanavi),0.0,0.0
2019-11-20,Feni  22MW PP (Doreen),256248.0,261372.96
2019-11-20,Feni 11 MW PP  (Doreen),49140.0,36855.0
2019-11-20,Jangalia 33MW PP (Summit) ,188200.0,355698.0
2019-11-20,Cumilla 25 MW PP (Summit),450520.0,337890.0
2019-11-20,Impoprt (Tripura),2449920.0,16904448.0
2019-11-20,RPCL 210MW CCPP,3563760.0,2922283.1999999997
2019-11-20,Jamalpur 95 MW PP(Powerpac),0.0,0.0
2019-11-20,Tangail  22 MW PP (Doreen),213588.0,217859.76
2019-11-20,Sarishabari 3 MW Solar Plant,0.0,0.0
2019-11-20,Fenchugonj CCPP Phase-1,1166000.0,1585760.0
2019-11-20,Fenchugonj CCPP Phase-2,1250400.0,1700544.0000000002
2019-11-20,Fenchugonj 51 MW PP  (Barakatullah) ,409800.0,557328.0
2019-11-20,Fenchuganj  44MW (Energyprima),205200.0,256500.0
2019-11-20,Kushiara 163 MW CCPP (KP),2896306.0,3591419.44
2019-11-20,Shajibazar 330 MW CCPP,6144000.0,5652480.0
2019-11-20,Shahjibazar GTPP Unit- 8 & 9 ,1401504.0,2088240.96
2019-11-20,Shahjibazar 86MW PP (Shahjibazar),635520.0,1118515.2
2019-11-20,Shahjibazar  50MW PP (EPL)  ,0.0,0.0
2019-11-20,Sylhet 150 MW CCPP,0.0,0.0
2019-11-20,Sylhet  20 MW GTPP,203000.0,322770.0
2019-11-20,Sylhet  50MW PP (EPL),380680.0,445395.6
2019-11-20,Sylhet 10MW PP (Desh)  ,112860.0,265221.0
2019-11-20,Bibiana-II 341 MW CCPP (Summit),7335800.0,5208418.0
2019-11-20,Shahjahanulla 25 MW PP,145512.0,109134.0
2019-11-20,Hobiganj  11MW PP Cofidence-E,47040.0,35750.4
2019-11-20,Daudkandi 200 MW PP (B.Trac),0.0,0.0
2019-11-20,Kodda 300 MW PP Unit-2 (Summit) ,0.0,0.0
2019-11-20, Keranigonj 300 MW PP (APR),0.0,0.0
2019-11-20, Bramhangoan 100 MW PP (Aggreko),0.0,0.0
2019-11-20, Mymensingh 200 MW PP (United),960000.0,9235200.0
2019-11-20,Aurahati 100MW PP (Aggreko),0.0,0.0
2019-11-20,Kodda 149 MW PP Unit-1 (Summit) ,0.0,0.0
2019-11-20,Teknaf  20MW PP (Solartech),122310.0,1411457.4
2019-11-20,Juldah 100 MW PP Unit-3 (Acorn),0.0,0.0
2019-11-20,Chandpur 200MW (Desh energy),54240.0,508771.20000000007
2019-11-20,Ashuganj 150MW PP (Midland),0.0,0.0
2019-11-20,Bibiyana-III     400 MW CCPP,8253000.0,7757820.0
2019-11-20,Jamalpur 115 MW PP (United),0.0,0.0
2019-11-20,Gazipur 100 MW PP,408108.0,3636242.2800000003
2019-11-20,Sikalbaha 105 MW PP (Baraka Sikalbaha),1045453.0,9879530.85
2019-11-20,Kaptai 7 MW  Solar PP,28440.0,0.0
2019-11-20,Anwara 300 MW PP (United),0.0,0.0
2019-11-20,Jodiac Power,0.0,0.0
2019-11-20,Karnaphuli Power Ltd.,0.0,0.0
2019-11-20,Feni Lanka Power,84360.0,0.0
2019-11-20,EasternBlank,,
2019-11-20,Bheramara (HVDC ),14236363.0,38438180.1
2019-11-20,"Bheramara GTPP Unit-1,2 & 3",0.0,0.0
2019-11-20,Bheramara 360 MW CCPP,7813440.0,6094483.2
2019-11-20,Khulna  115 MW PP  (KPCL-1 & 3),0.0,0.0
2019-11-20,Khulna 115 PP MW (KPCL-2),0.0,0.0
2019-11-20,Khulna  225 MW CCPP,0.0,0.0
2019-11-20,Khulna 60MW,0.0,0.0
2019-11-20,Khulna (Aggreeco) 55MW,0.0,0.0
2019-11-20,Faridpur 50 MW Peaking PP,0.0,0.0
2019-11-20,Gopalganj 100 MW Peaking PP,10112.0,132467.19999999998
2019-11-20,Noapara 40 MW PP (Khanjahan Ali),148875.0,1472373.75
2019-11-20,Bhola 225 MW  CCPP,3955845.0,3164676.0
2019-11-20,Bhola  33 MW PP (Venture),438200.0,679210.0
2019-11-20,Barisal 110 MW PP (Summit ),0.0,0.0
2019-11-20,Barisal GT PP Unit-1& 2,0.0,0.0
2019-11-20,Baghabari  100 MW GTPP,0.0,0.0
2019-11-20,Baghabari 71 MW GTPP,1550000.0,2914000.0
2019-11-20,Baghabari  50 MW Peaking PP,0.0,0.0
2019-11-20,Bera 70 MW Peaking PP,0.0,0.0
2019-11-20,Chapainawabganj 100 MW Peaking PP,0.0,0.0
2019-11-20,Amnura 50 MW PP(Sinha),211230.0,2190455.0999999996
2019-11-20,Katakhali 50 MW PP (Northern),0.0,0.0
2019-11-20,Katakhali 50 MW Peaking PP,0.0,0.0
2019-11-20,Natore 52 MW PP (Rajlanka) ,0.0,0.0
2019-11-20,Santahar  50 MW Peaking PP,0.0,0.0
2019-11-20,Bogra 22 MW PP (GBB),224400.0,246840.00000000003
2019-11-20,Bogura 20 MW PP (Energyprima),146052.0,240985.8
2019-11-20,Ullapara 11 MW PP  (Summit),176940.0,133943.58
2019-11-20,Barapukuria TPP Unit-1 ,0.0,0.0
2019-11-20,Barapukuria TPP  Unit-2,0.0,0.0
2019-11-20,Barapukuria 275 MW TPP Unit-3,614140.0,2511832.6
2019-11-20,Rangpur 20 MW  GTPP,0.0,0.0
2019-11-20,Saidpur 20 MW GTPP,0.0,0.0
2019-11-20,Sirajgonj 225MW CCPP Unit-1  (Gas),4659627.0,4100471.7600000002
2019-11-20,Sirajgonj  225MW CCPP Unit-1(Oil),0.0,0.0
2019-11-20,Sirajgonj 225 MW CCPP   Unit-2  (Gas),0.0,0.0
2019-11-20,Sirajgonj 225 MW CCPP   Unit-2  (Oil),0.0,0.0
2019-11-20,Bhola 95 MW PP (Aggreko),777851.0,1236783.09
2019-11-20, Noapara 100 MW PP (Bangla Trac),0.0,0.0
2019-11-20,Sirajgonj 225MW CCPP Unit-3  (Gas),4436691.0,3904288.08
2019-11-20,Sirajgonj 225MW CCPP Unit-3  (Oil),0.0,0.0
2019-11-20,Sirajgonj 400 MW CCPP Unit-4,8710309.0,6358525.57
2019-11-20,Rupsha 105 MW PP (Orion rupsha),0.0,0.0
2019-11-20,Baghabari 200 MW PP (Paramount),0.0,0.0
2019-11-20,Bagura 113 MW PP (Confidence)-2,167232.0,1535189.76
2019-11-20,Madhumati 100 MW PP,40896.0,364383.36
2019-11-20,Rangpur 113 MW PP (Confidence)  ,179520.0,1676716.8
2019-11-20,Sirajgonj 400MW CCPP Unit-4 (Oil),0.0,0.0
2019-11-20,Sympa Solar Power 8MW,19450.0,0.0
2019-11-20,Confidence Power Bogura Unit-1 113 MW,31680.0,0.0
2019-11-20,WesternBlank,,
2019-11-20,Eastern Grid Total,120483040.0,165897559.04
2022-04-10,Ghorasal TPP (Unit-1&2),0.0,0.0
2022-04-10,Ghorasal Repowered CCPP:Unit-3 (GT,0.0,0.0
2022-04-10,Ghorasal Repowered CCPP Unit-4,5624000.0,8211040.0
2022-04-10,Ghorasal TPP Unit-5,0.0,0.0
2022-04-10,Ghorasal 365 MW CCPP Unit-7,4091518.0,4541584.98
2022-04-10,Ghorashal 108MW PP (Regent),2396181.0,3162958.92
2022-04-10,Ghorashal 78.5 MW PP(MAX),0.0,0.0
2022-04-10,Haripur  412 MW CCPP,6574080.0,6639820.8
2022-04-10,Haripur 360MW CCPP(HPL),7806000.0,8040180.0
2022-04-10,Plant Removed,,
2022-04-10,Haripur GTPP,0.0,0.0
2022-04-10,Meghnaghat 450 MW CCPP(MPL),0.0,0.0
2022-04-10,Meghnaghat CCPP(Summit),556684.0,617919.2400000001
2022-04-10,Meghnaghat 100 MW(IEL),1840320.0,13968028.799999999
2022-04-10,Madanganj 102 PP(Summit),1283280.0,8841799.2
2022-04-10,Madanganj-55 MW PP(Summit),1209787.0,10234798.020000001
2022-04-10,Siddhirganj 335 MW CCPP,0.0,0.0
2022-04-10,210 MW Siddhirgonj TPP,0.0,0.0
2022-04-10,Siddhirgonj 2*120 MW GTPP ,0.0,0.0
2022-04-10,Siddhirganj 100 PP(Dutch Bangla),1933440.0,14558803.200000001
2022-04-10,Gagnagar 102 MW PP (Digital Power),2071008.0,18887592.959999997
2022-04-10,Kodda 150MW PP,3333600.0,32802624.0
2022-04-10,Keraniganj 100 MW PP (Powerpac),0.0,0.0
2022-04-10,Bosila 108MW PP(CLC),0.0,0.0
2022-04-10,Pagla (DPA ),0.0,0.0
2022-04-10,Katpotti 52 MW PP (Sinha),0.0,0.0
2022-04-10,Kamalaghat 54 MW PP(Banco Energy),1047960.0,7650108.0
2022-04-10,Manikganj 55 MW PP (Northern),892545.0,6899372.850000001
2022-04-10,Nababganj 55 MW PP (Southern power ),565845.0,5579231.699999999
2022-04-10,Narshingdi 22 MW PP  (Doreen),493560.0,370170.0
2022-04-10,Summit Ashulia,600000.0,450000.0
2022-04-10,Summit Madhabdi,650520.0,0.0
2022-04-10,Maona 33 MW PP(Summit),807700.0,0.0
2022-04-10,Rupganj 33 MW PP(Summit) ,639100.0,0.0
2022-04-10,Gazipur 52 MW PP,1103040.0,10666396.8
2022-04-10,Tongi 80 MW GTPP,0.0,0.0
2022-04-10,"Karnaphuli Hydro PP Unit-1, 2 & 3",1581982.0,427135.14
2022-04-10,Karnaphuli Hydro PP Unit-4 & 5,0.0,0.0
2022-04-10,Chattogram TPP-1 ,0.0,0.0
2022-04-10,Chattogram TPP-2,0.0,0.0
2022-04-10,Raozan 25 MW PP,480474.0,4463603.46
2022-04-10,Sikalbaha 225MW CCPP (Gas),4887146.0,5326989.140000001
2022-04-10,Sikalbaha 225MW CCPP(Oil),0.0,0.0
2022-04-10,Sikalbaha 150MW GTPP,0.0,0.0
2022-04-10,Sikalbaha 150MW GTPP(Oil),0.0,0.0
2022-04-10,Plant Removed,,
2022-04-10,Tangail Palli Power Gen 22 MW,514320.0,0.0
2022-04-10,Hathazari 100 MW peaking PP,364128.0,3521117.76
2022-04-10,Dohazari -Kalaish 100 MW Peaking,457529.0,4438031.3
2022-04-10,Juldah 100 MW Unit-1 (Acorn),0.0,0.0
2022-04-10,Chattogram 108 MW PP (ECPV),2096640.0,18240768.0
2022-04-10,Patenga 50MW PP (Baraka),950400.0,7527168.0
2022-04-10,Barabkunda  22 MW PP (Regent),0.0,0.0
2022-04-10,"Malancha, Ctg. EPZ (United)",392160.0,1164715.2000000002
2022-04-10,Ashuganj TPP Unit- 3,0.0,0.0
2022-04-10,Ashuganj TPP Unit- 4,0.0,0.0
2022-04-10,Ashuganj TPP Unit- 5,0.0,0.0
2022-04-10,Ashuganj 450 MW CCPP(North),7401500.0,5477110.0
2022-04-10,Ashuganj 450 MW CCPP(South),6628000.0,6628000.0
2022-04-10,Ashuganj 225 MW  CCPP ,4450000.0,4094000.0
2022-04-10,Ashuganj 195MW PP (APSCL-United) ,200727.0,258937.83000000002
2022-04-10,Chandpur 150 MW CCPP,1519840.0,1747815.9999999998
2022-04-10,Ashuganj 50 MW PP ,664848.0,751278.2399999999
2022-04-10,Ashuganj 55 MW PP  (Precision) ,142080.0,198912.0
2022-04-10,Ashuganj 53MW PP (United),0.0,0.0
2022-04-10,Ashuganj  51 MW PP (Midland),1201327.0,2054269.17
2022-04-10,B.Baria (Aggreko) 85MW,0.0,0.0
2022-04-10,Titas 50 MW Peaking PP,409720.0,4138172.0
2022-04-10,Jangalia 52 MW PP (Lakdanavi),894307.0,8540631.850000001
2022-04-10,Feni  22MW PP (Doreen),289620.0,367817.4
2022-04-10,Feni 11 MW PP  (Doreen),227520.0,170640.0
2022-04-10,Jangalia 33MW PP (Summit) ,785400.0,1374450.0
2022-04-10,Cumilla 25 MW PP (Summit),476070.0,357052.5
2022-04-10,Impoprt (Tripura),3552000.0,26640000.0
2022-04-10,RPCL 210MW CCPP,3190080.0,3381484.8000000003
2022-04-10,Jamalpur 95 MW PP(Powerpac),0.0,0.0
2022-04-10,Tangail  22 MW PP (Doreen),446184.0,566653.68
2022-04-10,Sarishabari 3 MW Solar Plant,9650.0,153821.0
2022-04-10,Fenchugonj CCPP Phase-1,0.0,0.0
2022-04-10,Fenchugonj CCPP Phase-2,95000.0,152000.0
2022-04-10,Fenchugonj 51 MW PP  (Barakatullah) ,712800.0,1268784.0
2022-04-10,Fenchuganj  44MW (Energyprima),285696.0,445685.76
2022-04-10,Kushiara 163 MW CCPP (KP),3421145.0,3900105.3
2022-04-10,Shajibazar 330 MW CCPP,0.0,0.0
2022-04-10,Shahjibazar GTPP Unit- 8 & 9 ,1324032.0,2608343.04
2022-04-10,Shahjibazar 86MW PP (Shahjibazar),2100480.0,4011916.8
2022-04-10,Shahjibazar  50MW PP (EPL)  ,0.0,0.0
2022-04-10,Sylhet 225 MW CCPP,3371520.0,5832729.6
2022-04-10,Sylhet  20 MW GTPP,0.0,0.0
2022-04-10,Sylhet  50MW PP (EPL),627760.0,734479.2
2022-04-10,Sylhet 10MW PP (Desh)  ,244980.0,499759.2
2022-04-10,Bibiana-II 341 MW CCPP (Summit),7098500.0,7169485.0
2022-04-10,Shahjahanulla 25 MW PP,544560.0,408420.0
2022-04-10,Hobiganj  11MW PP Cofidence-E,222144.0,168829.44
2022-04-10,Daudkandi 200 MW PP (B.Trac),1733568.0,29487991.680000003
2022-04-10,Kodda 300 MW PP Unit-2 (Summit) ,6031852.0,45600801.12
2022-04-10, Keranigonj 300 MW PP (APR),2069418.0,35138717.64
2022-04-10, Bramhangoan 100 MW PP (Aggreko),1147881.0,19192570.32
2022-04-10, Mymensingh 200 MW PP (United),1651200.0,8586240.0
2022-04-10,Aurahati 100MW PP (Aggreko),1067431.0,17847446.32
2022-04-10,Kodda 149 MW PP Unit-1 (Summit) ,3497040.0,34410873.6
2022-04-10,Teknaf  20MW PP (Solartech),116100.0,1357209.0
2022-04-10,Juldah 100 MW PP Unit-3 (Acorn),1991040.0,16226976.0
2022-04-10,Chandpur 200MW (Desh energy),3954240.0,42903504.0
2022-04-10,Ashuganj 150MW PP (Midland),3101236.0,21863713.8
2022-04-10,Bibiyana-III     400 MW CCPP,9195000.0,8551350.0
2022-04-10,Jamalpur 115 MW PP (United),1444800.0,13176575.999999998
2022-04-10,Gazipur 100 MW PP,2007600.0,18971820.0
2022-04-10,Sikalbaha 105 MW PP (Baraka Sikalbaha),2424618.0,21118422.78
2022-04-10,Kaptai 7 MW  Solar PP,30840.0,0.0
2022-04-10,Anwara 300 MW PP (United),6709309.0,50722376.04
2022-04-10,Jodiac Power,1342693.0,11694856.030000001
2022-04-10,Karnaphuli Power Ltd.,2640398.0,23209098.419999998
2022-04-10,Feni Lanka Power,1939140.0,19352617.2
2022-04-10,Chowmuhani 113 MW,2619120.0,22445858.400000002
2022-04-10,Juldah unit-2 (Acorn),2259840.0,15050534.4
2022-04-10,Bibiyana South 400 MW,9441400.0,0.0
2022-04-10,Meghnaghat 104 MW PP (OPCL),2492160.0,0.0
2022-04-10,Sutiakhali 50 MW Solar PP,193610.0,0.0
2022-04-10,Manikgonj 162MW PP(MPGL),1815840.0,0.0
2022-04-10,Anlima Energy Ltd.,2611964.0,0.0
2022-04-10,Shahjibazar 100 MW GTPP,0.0,0.0
2022-04-10,Bhairob 54.5 MW,889920.0,0.0
2022-04-10,Spectra Solar Plant Ltd.,157526.0,0.0
2022-04-10,Chandpur 115(Doreen) ,1016640.0,0.0
2022-04-10,Kanchan Purbachal Power Generation  Ltd.,1330200.0,0.0
2022-04-10,EasternBlank,,
2022-04-10,Bheramara (HVDC ),22115636.0,127386063.36
2022-04-10,Bheramara GTPP Unit-3,0.0,0.0
2022-04-10,Bheramara 410 MW CCPP,6058944.0,6361891.2
